#Pfam-A regions from Pfam version 32.0 for ncbi taxid 559292 'Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)'
#Total number of proteins in proteome: 6048
#<seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <clan>
P32505	252	278	252	278	PF18260	Nab2p_Zf1	PfamLive::Result::SequenceOntology=HASH(0x11ac1cb8)	1	26	26	59.40	5.8e-13	CL0537
P32521	385	453	372	453	PF08226	DUF1720	PfamLive::Result::SequenceOntology=HASH(0xfa88620)	11	74	75	39.10	1.9e-06	No_clan
P32521	468	525	466	531	PF08226	DUF1720	PfamLive::Result::SequenceOntology=HASH(0xfa88620)	1	74	75	23.30	0.16	No_clan
P32521	422	482	417	482	PF08226	DUF1720	PfamLive::Result::SequenceOntology=HASH(0xfa88620)	21	75	75	23.10	0.18	No_clan
P32521	269	347	263	357	PF12763	EF-hand_4	PfamLive::Result::SequenceOntology=HASH(0x108e55e8)	7	86	104	40.80	4.3e-07	CL0220
P32523	74	137	73	139	PF08606	Prp19	PfamLive::Result::SequenceOntology=HASH(0xfbb8298)	2	65	68	88.80	4.4e-22	No_clan
P32524	12	55	9	55	PF01805	Surp	PfamLive::Result::SequenceOntology=HASH(0xe68c2e0)	4	52	53	35.40	2e-05	No_clan
P32524	94	142	93	142	PF01805	Surp	PfamLive::Result::SequenceOntology=HASH(0xe68c2e0)	2	53	53	33.80	6.5e-05	No_clan
P32524	155	271	153	280	PF12230	PRP21_like_P	PfamLive::Result::SequenceOntology=HASH(0x1072bd88)	3	120	217	27.50	0.0063	No_clan
P32525	195	332	194	337	PF00620	RhoGAP	PfamLive::Result::SequenceOntology=HASH(0x9012340)	3	147	152	35.40	2.2e-05	CL0409
P32525	21	167	21	168	PF13716	CRAL_TRIO_2	PfamLive::Result::SequenceOntology=HASH(0x10bea680)	1	137	138	104.50	1.3e-26	CL0512
P32526	83	634	35	641	PF08580	KAR9	PfamLive::Result::SequenceOntology=HASH(0xfba1638)	44	532	683	165.30	6e-45	No_clan
P32527	97	165	97	165	PF00226	DnaJ	PfamLive::Result::SequenceOntology=HASH(0x8e463e0)	1	63	63	56.60	5.2e-12	CL0392
P32527	341	429	341	431	PF16717	RAC_head	PfamLive::Result::SequenceOntology=HASH(0x11594230)	1	96	98	77.80	2.5e-18	No_clan
P32528	633	740	632	741	PF00289	Biotin_carb_N	PfamLive::Result::SequenceOntology=HASH(0x8e54350)	2	109	110	139.20	1.9e-37	CL0483
P32528	1771	1831	1758	1831	PF00364	Biotin_lipoyl	PfamLive::Result::SequenceOntology=HASH(0x8e65ba0)	14	73	73	63.60	2.9e-14	CL0105
P32528	35	449	34	449	PF01425	Amidase	PfamLive::Result::SequenceOntology=HASH(0xe56c278)	2	451	451	359.00	9.8e-104	No_clan
P32528	1103	1381	1103	1381	PF02626	CT_A_B	PfamLive::Result::SequenceOntology=HASH(0xe8fced0)	1	264	264	290.80	2.8e-83	CL0475
P32528	1437	1653	1436	1658	PF02682	CT_C_D	PfamLive::Result::SequenceOntology=HASH(0xe926710)	2	194	202	148.10	6.8e-40	CL0475
P32528	967	1071	967	1072	PF02785	Biotin_carb_C	PfamLive::Result::SequenceOntology=HASH(0xe974d30)	1	107	108	110.10	1.3e-28	CL0105
P32528	747	949	747	952	PF02786	CPSase_L_D2	PfamLive::Result::SequenceOntology=HASH(0xe9750f0)	2	205	211	213.20	7e-60	CL0179
P32529	85	122	84	122	PF01096	TFIIS_C	PfamLive::Result::SequenceOntology=HASH(0xe467de0)	2	39	39	63.10	3.9e-14	CL0167
P32529	7	42	7	42	PF02150	RNA_POL_M_15KD	PfamLive::Result::SequenceOntology=HASH(0xe78cda0)	1	36	36	53.20	5e-11	CL0167
P32558	201	422	195	423	PF00557	Peptidase_M24	PfamLive::Result::SequenceOntology=HASH(0x8fdbdb8)	12	207	209	107.30	2.1e-27	No_clan
P32558	840	921	835	922	PF08512	Rtt106	PfamLive::Result::SequenceOntology=HASH(0xfb6a2e8)	6	87	89	47.50	4.5e-09	CL0266
P32558	553	707	553	707	PF08644	SPT16	PfamLive::Result::SequenceOntology=HASH(0xfbd46a8)	1	151	151	166.10	1.5e-45	CL0266
P32558	6	167	6	168	PF14826	FACT-Spt16_Nlob	PfamLive::Result::SequenceOntology=HASH(0x10f7e388)	1	160	161	164.30	4.9e-45	CL0356
P32559	38	173	38	173	PF10396	TrmE_N	PfamLive::Result::SequenceOntology=HASH(0x10158438)	1	115	115	113.40	1.7e-29	CL0289
P32559	176	523	176	523	PF12631	MnmE_helical	PfamLive::Result::SequenceOntology=HASH(0x10877680)	1	206	206	150.60	1.7e-40	No_clan
P32559	277	395	276	395	PF01926	MMR_HSR1	PfamLive::Result::SequenceOntology=HASH(0xe6e97a0)	2	114	114	80.20	2.8e-19	CL0023
P32561	38	324	38	329	PF00850	Hist_deacetyl	PfamLive::Result::SequenceOntology=HASH(0xe3a1248)	1	302	307	282.80	9.7e-81	CL0302
P32562	621	691	620	691	PF00659	POLO_box	PfamLive::Result::SequenceOntology=HASH(0x9032928)	2	64	64	59.10	9e-13	No_clan
P32562	521	585	521	586	PF00659	POLO_box	PfamLive::Result::SequenceOntology=HASH(0x9032928)	1	63	64	39.50	1.2e-06	No_clan
P32562	82	337	82	337	PF00069	Pkinase	PfamLive::Result::SequenceOntology=HASH(0x8e22098)	1	264	264	255.10	1.7e-72	CL0016
P32563	32	822	31	822	PF01496	V_ATPase_I	PfamLive::Result::SequenceOntology=HASH(0xe5a1060)	2	813	813	1034.10	0	No_clan
P32565	445	478	445	479	PF01851	PC_rep	PfamLive::Result::SequenceOntology=HASH(0xe6b1330)	1	34	35	25.20	0.037	CL0020
P32565	403	434	403	436	PF01851	PC_rep	PfamLive::Result::SequenceOntology=HASH(0xe6b1330)	1	33	35	24.00	0.09	CL0020
P32565	569	660	568	661	PF13646	HEAT_2	PfamLive::Result::SequenceOntology=HASH(0x10bb8330)	2	87	88	51.10	3.5e-10	CL0020
P32565	756	917	756	917	PF18004	RPN2_C	PfamLive::Result::SequenceOntology=HASH(0x119ed1c8)	1	160	160	170.10	8.5e-47	No_clan
P32566	115	286	115	287	PF09346	SMI1_KNR4	PfamLive::Result::SequenceOntology=HASH(0xfe1e068)	1	132	133	114.10	1.5e-29	CL0526
P32567	1	103	1	103	PF04571	Lipin_N	PfamLive::Result::SequenceOntology=HASH(0xeeee918)	1	102	102	140.00	5.4e-38	No_clan
P32567	350	583	349	583	PF08235	LNS2	PfamLive::Result::SequenceOntology=HASH(0xfa90100)	2	226	226	319.70	2.3e-92	CL0137
P32568	502	710	502	710	PF01061	ABC2_membrane	PfamLive::Result::SequenceOntology=HASH(0xe44c6a8)	1	210	210	136.30	2.4e-36	CL0181
P32568	1170	1382	1170	1382	PF01061	ABC2_membrane	PfamLive::Result::SequenceOntology=HASH(0xe44c6a8)	1	210	210	92.20	7.3e-23	CL0181
P32568	722	809	722	812	PF06422	PDR_CDR	PfamLive::Result::SequenceOntology=HASH(0xf4888c8)	1	88	92	104.90	3.8e-27	CL0181
P32568	84	153	47	153	PF14510	ABC_trans_N	PfamLive::Result::SequenceOntology=HASH(0x10e75b28)	5	81	81	34.80	4.8e-05	No_clan
P32568	872	1022	872	1022	PF00005	ABC_tran	PfamLive::Result::SequenceOntology=HASH(0xdcab608)	1	137	137	65.90	1.3e-14	CL0023
P32568	177	336	176	337	PF00005	ABC_tran	PfamLive::Result::SequenceOntology=HASH(0xdcab608)	2	136	137	57.80	4.3e-12	CL0023
P32569	13	568	11	569	PF10156	Med17	PfamLive::Result::SequenceOntology=HASH(0x1009bf50)	3	461	462	585.30	2e-172	No_clan
P32570	8	115	8	117	PF06179	Med22	PfamLive::Result::SequenceOntology=HASH(0xf3d3e40)	1	103	105	74.10	2.3e-17	No_clan
P32571	562	920	562	920	PF00443	UCH	PfamLive::Result::SequenceOntology=HASH(0x8f7fd78)	1	257	257	213.70	7.5e-60	CL0125
P32571	208	320	197	322	PF00581	Rhodanese	PfamLive::Result::SequenceOntology=HASH(0x8ff1d38)	13	105	107	24.70	0.066	CL0031
P32572	18	121	13	126	PF01412	ArfGap	PfamLive::Result::SequenceOntology=HASH(0xe560730)	6	112	117	82.70	5.1e-20	No_clan
P32573	40	268	31	269	PF13561	adh_short_C2	PfamLive::Result::SequenceOntology=HASH(0x10b74b18)	10	233	234	167.10	1.1e-45	CL0063
P32578	728	803	725	803	PF04739	AMPKBI	PfamLive::Result::SequenceOntology=HASH(0xef73480)	5	75	75	71.80	1.1e-16	No_clan
P32578	505	561	498	565	PF16561	AMPK1_CBM	PfamLive::Result::SequenceOntology=HASH(0x11513290)	27	80	85	28.80	0.0027	CL0369
P32579	62	250	58	250	PF01300	Sua5_yciO_yrdC	PfamLive::Result::SequenceOntology=HASH(0xe509498)	5	179	179	158.50	3e-43	No_clan
P32579	254	420	252	420	PF03481	SUA5	PfamLive::Result::SequenceOntology=HASH(0xeb8f7e8)	3	134	134	108.40	1e-27	CL0113
P32580	400	502	389	503	PF00271	Helicase_C	PfamLive::Result::SequenceOntology=HASH(0x8e502f0)	15	110	111	47.80	3.8e-09	CL0023
P32580	663	710	663	710	PF12513	SUV3_C	PfamLive::Result::SequenceOntology=HASH(0x108135b0)	1	48	48	61.40	1.4e-13	No_clan
P32581	88	386	83	386	PF00069	Pkinase	PfamLive::Result::SequenceOntology=HASH(0x8e22098)	21	264	264	179.20	2.5e-49	CL0016
P32582	17	319	14	319	PF00291	PALP	PfamLive::Result::SequenceOntology=HASH(0x8e54af8)	4	294	294	197.60	7.7e-55	CL0063
P32582	369	423	369	425	PF00571	CBS	PfamLive::Result::SequenceOntology=HASH(0x8fe7220)	1	55	57	44.90	2.9e-08	No_clan
P32582	461	507	459	507	PF00571	CBS	PfamLive::Result::SequenceOntology=HASH(0x8fe7220)	7	56	57	26.90	0.013	No_clan
P32583	334	404	334	404	PF05022	SRP40_C	PfamLive::Result::SequenceOntology=HASH(0xf054658)	1	76	76	83.50	3.7e-20	No_clan
P32584	127	219	123	219	PF04140	ICMT	PfamLive::Result::SequenceOntology=HASH(0xed984a8)	3	94	94	111.80	4.1e-29	CL0115
P32585	3	299	3	299	PF09637	Med18	PfamLive::Result::SequenceOntology=HASH(0xff04b30)	1	249	249	167.40	1.3e-45	CL0273
P32588	164	234	164	234	PF00076	RRM_1	PfamLive::Result::SequenceOntology=HASH(0x8e23b28)	1	70	70	71.20	1.2e-16	CL0221
P32588	77	145	77	146	PF00076	RRM_1	PfamLive::Result::SequenceOntology=HASH(0x8e23b28)	1	69	70	70.80	1.6e-16	CL0221
P32588	344	407	343	407	PF00076	RRM_1	PfamLive::Result::SequenceOntology=HASH(0x8e23b28)	2	70	70	52.90	5.9e-11	CL0221
P32589	5	642	4	644	PF00012	HSP70	PfamLive::Result::SequenceOntology=HASH(0x8e14c90)	2	597	599	684.20	3.3e-202	CL0108
P32590	5	642	4	644	PF00012	HSP70	PfamLive::Result::SequenceOntology=HASH(0x8e14c90)	2	597	599	627.70	4.2e-185	CL0108
P32591	526	568	524	569	PF00249	Myb_DNA-binding	PfamLive::Result::SequenceOntology=HASH(0x8e4b750)	3	45	46	45.10	2.2e-08	CL0123
P32591	308	393	308	393	PF04433	SWIRM	PfamLive::Result::SequenceOntology=HASH(0xee79160)	1	89	89	95.50	4.6e-24	CL0123
P32591	658	736	658	741	PF16495	SWIRM-assoc_1	PfamLive::Result::SequenceOntology=HASH(0x114dc320)	1	79	84	81.20	9.8e-20	No_clan
P32597	314	382	312	382	PF07529	HSA	PfamLive::Result::SequenceOntology=HASH(0xf7da5a8)	3	71	71	39.30	1.5e-06	CL0023
P32597	482	768	469	769	PF00176	SNF2_N	PfamLive::Result::SequenceOntology=HASH(0x8e3ae28)	49	349	350	254.40	3.1e-72	CL0023
P32597	792	905	791	905	PF00271	Helicase_C	PfamLive::Result::SequenceOntology=HASH(0x8e502f0)	2	111	111	72.50	8.2e-17	CL0023
P32597	1263	1345	1261	1345	PF00439	Bromodomain	PfamLive::Result::SequenceOntology=HASH(0x8f7f238)	2	84	84	69.60	4.4e-16	No_clan
P32597	1001	1069	999	1069	PF14619	SnAC	PfamLive::Result::SequenceOntology=HASH(0x10ecf380)	1	77	77	39.10	2.2e-06	No_clan
P32598	57	248	56	251	PF00149	Metallophos	PfamLive::Result::SequenceOntology=HASH(0x8e347f8)	2	201	204	138.70	9e-37	CL0163
P32598	8	55	8	55	PF16891	STPPase_N	PfamLive::Result::SequenceOntology=HASH(0x11626df8)	1	48	48	79.50	4.7e-19	No_clan
P32599	288	390	287	391	PF00307	CH	PfamLive::Result::SequenceOntology=HASH(0x8e58798)	2	108	109	79.30	5.4e-19	CL0188
P32599	413	520	411	522	PF00307	CH	PfamLive::Result::SequenceOntology=HASH(0x8e58798)	3	107	109	75.10	1.2e-17	CL0188
P32599	140	257	139	259	PF00307	CH	PfamLive::Result::SequenceOntology=HASH(0x8e58798)	2	106	109	66.00	7.4e-15	CL0188
P32599	537	640	534	642	PF00307	CH	PfamLive::Result::SequenceOntology=HASH(0x8e58798)	4	106	109	55.10	1.9e-11	CL0188
P32600	2123	2370	2122	2372	PF00454	PI3_PI4_kinase	PfamLive::Result::SequenceOntology=HASH(0x8f87fa0)	2	248	250	247.50	4.5e-70	CL0016
P32600	1468	1848	1468	1848	PF02259	FAT	PfamLive::Result::SequenceOntology=HASH(0xe7e37a8)	1	346	346	454.50	6.4e-133	CL0020
P32600	2444	2474	2443	2474	PF02260	FATC	PfamLive::Result::SequenceOntology=HASH(0xe7e5fd0)	2	32	32	64.80	1.1e-14	No_clan
P32600	1955	2052	1955	2053	PF08771	FRB_dom	PfamLive::Result::SequenceOntology=HASH(0xfc3e228)	1	98	99	139.90	7.2e-38	No_clan
P32600	836	995	836	995	PF11865	DUF3385	PfamLive::Result::SequenceOntology=HASH(0x105fd480)	1	161	161	207.00	3.7e-58	CL0020
P32601	12	137	12	138	PF04421	Mss4	PfamLive::Result::SequenceOntology=HASH(0xee714b0)	1	93	94	95.50	4e-24	CL0080
P32602	3	285	2	285	PF14938	SNAP	PfamLive::Result::SequenceOntology=HASH(0x10fdb2d8)	2	282	282	372.30	4.1e-108	CL0020
P32603	109	307	95	380	PF00150	Cellulase	PfamLive::Result::SequenceOntology=HASH(0x8e34bb8)	15	212	281	50.40	5.3e-10	CL0058
P32604	227	411	227	414	PF00300	His_Phos_1	PfamLive::Result::SequenceOntology=HASH(0x8e56d08)	1	191	194	133.20	2.2e-35	CL0071
P32604	3	224	1	224	PF01591	6PF2K	PfamLive::Result::SequenceOntology=HASH(0xe5ebbe8)	3	223	223	311.20	7.9e-90	CL0023
P32605	229	290	229	293	PF00076	RRM_1	PfamLive::Result::SequenceOntology=HASH(0x8e23b28)	1	67	70	37.40	4.1e-06	CL0221
P32606	242	539	242	540	PF08634	Pet127	PfamLive::Result::SequenceOntology=HASH(0xfbccb98)	1	273	274	347.10	1.7e-100	CL0236
P32607	14	97	12	97	PF00010	HLH	PfamLive::Result::SequenceOntology=HASH(0xdcad788)	3	53	53	62.70	5.9e-14	No_clan
P32608	33	346	32	346	PF02541	Ppx-GppA	PfamLive::Result::SequenceOntology=HASH(0xe8bc560)	2	285	285	332.60	5.2e-96	CL0108
P32609	211	295	210	297	PF01363	FYVE	PfamLive::Result::SequenceOntology=HASH(0xe537810)	2	65	68	57.70	2.4e-12	CL0390
P32609	464	504	464	505	PF11464	Rbsn	PfamLive::Result::SequenceOntology=HASH(0x104b3e80)	1	41	42	51.70	1.3e-10	No_clan
P32610	15	208	14	208	PF01813	ATP-synt_D	PfamLive::Result::SequenceOntology=HASH(0xe693a10)	2	196	196	234.20	2.8e-66	No_clan
P32611	132	208	132	208	PF00181	Ribosomal_L2	PfamLive::Result::SequenceOntology=HASH(0x8e3c110)	1	77	77	91.40	6.6e-23	CL0021
P32611	237	363	236	363	PF03947	Ribosomal_L2_C	PfamLive::Result::SequenceOntology=HASH(0xecff3e0)	2	126	126	182.40	8.6e-51	CL0107
P32612	22	114	22	115	PF00660	SRP1_TIP1	PfamLive::Result::SequenceOntology=HASH(0x9032ce8)	1	98	99	97.30	1.1e-24	No_clan
P32613	11	130	10	147	PF04628	Sedlin_N	PfamLive::Result::SequenceOntology=HASH(0xef19e98)	2	115	131	43.30	9.3e-08	CL0212
P32614	6	451	5	451	PF00890	FAD_binding_2	PfamLive::Result::SequenceOntology=HASH(0xe3c6738)	2	417	417	247.30	7.5e-70	CL0063
P32617	115	143	115	143	PF08265	YL1_C	PfamLive::Result::SequenceOntology=HASH(0xfaa7d38)	1	29	29	40.70	3.6e-07	No_clan
P32621	85	517	84	518	PF01150	GDA1_CD39	PfamLive::Result::SequenceOntology=HASH(0xe492cb0)	2	422	423	490.10	1.2e-143	CL0108
P32622	109	406	108	407	PF01513	NAD_kinase	PfamLive::Result::SequenceOntology=HASH(0xe5ac7e8)	2	291	292	329.40	4.3e-95	CL0240
P32623	98	272	96	273	PF00722	Glyco_hydro_16	PfamLive::Result::SequenceOntology=HASH(0x9064488)	3	176	177	146.60	1.3e-39	CL0004
P32628	4	75	4	75	PF00240	ubiquitin	PfamLive::Result::SequenceOntology=HASH(0x8e49900)	1	72	72	67.80	1.3e-15	CL0072
P32628	264	308	260	309	PF09280	XPC-binding	PfamLive::Result::SequenceOntology=HASH(0xfdeb7b8)	12	56	57	42.50	1e-07	No_clan
P32628	148	183	147	183	PF00627	UBA	PfamLive::Result::SequenceOntology=HASH(0x90196e8)	2	37	37	55.30	1.1e-11	CL0214
P32628	356	392	356	392	PF00627	UBA	PfamLive::Result::SequenceOntology=HASH(0x90196e8)	1	37	37	46.70	5.3e-09	CL0214
P32629	62	322	61	323	PF03452	Anp1	PfamLive::Result::SequenceOntology=HASH(0xeb7a878)	2	263	264	376.60	1.6e-109	CL0110
P32634	132	183	131	188	PF13964	Kelch_6	PfamLive::Result::SequenceOntology=HASH(0x10cb4988)	2	47	50	28.20	0.0039	CL0186
P32639	501	677	500	680	PF00270	DEAD	PfamLive::Result::SequenceOntology=HASH(0x8e4ff30)	2	173	176	98.10	1.2e-24	CL0023
P32639	1350	1515	1349	1520	PF00270	DEAD	PfamLive::Result::SequenceOntology=HASH(0x8e4ff30)	2	169	176	55.20	1.8e-11	CL0023
P32639	727	877	721	879	PF00271	Helicase_C	PfamLive::Result::SequenceOntology=HASH(0x8e502f0)	7	109	111	31.80	0.00036	CL0023
P32639	998	1306	998	1307	PF02889	Sec63	PfamLive::Result::SequenceOntology=HASH(0xe9b9588)	1	256	257	258.60	1.3e-73	No_clan
P32639	1848	2158	1846	2159	PF02889	Sec63	PfamLive::Result::SequenceOntology=HASH(0xe9b9588)	3	256	257	208.10	3.2e-58	No_clan
P32639	281	388	279	389	PF18149	Helicase_PWI	PfamLive::Result::SequenceOntology=HASH(0x11a665a8)	3	110	111	66.90	4.2e-15	No_clan
P32641	58	237	58	237	PF03215	Rad17	PfamLive::Result::SequenceOntology=HASH(0xeab9728)	1	186	186	261.70	9.7e-75	CL0023
P32642	8	100	3	106	PF00085	Thioredoxin	PfamLive::Result::SequenceOntology=HASH(0x8e25d38)	6	95	103	54.40	2.5e-11	CL0172
P32642	158	221	158	222	PF00462	Glutaredoxin	PfamLive::Result::SequenceOntology=HASH(0x8f90260)	1	59	60	61.80	1.3e-13	CL0172
P32643	40	147	34	172	PF13847	Methyltransf_31	PfamLive::Result::SequenceOntology=HASH(0x10c586b0)	7	109	152	44.30	4e-08	CL0063
P32644	648	753	648	776	PF13086	AAA_11	PfamLive::Result::SequenceOntology=HASH(0x109ed148)	1	117	261	64.90	2.5e-14	CL0023
P32644	771	853	749	855	PF13086	AAA_11	PfamLive::Result::SequenceOntology=HASH(0x109ed148)	174	256	261	64.40	3.5e-14	CL0023
P32644	860	1091	860	1092	PF13087	AAA_12	PfamLive::Result::SequenceOntology=HASH(0x109ed508)	1	198	199	203.80	5.3e-57	CL0023
P32656	8	231	8	231	PF04752	ChaC	PfamLive::Result::SequenceOntology=HASH(0xef7cc28)	1	179	179	239.90	4.5e-68	CL0278
P32657	388	664	374	665	PF00176	SNF2_N	PfamLive::Result::SequenceOntology=HASH(0x8e3ae28)	49	349	350	208.40	3e-58	CL0023
P32657	698	809	695	809	PF00271	Helicase_C	PfamLive::Result::SequenceOntology=HASH(0x8e502f0)	4	111	111	69.50	7e-16	CL0023
P32657	286	341	285	341	PF00385	Chromo	PfamLive::Result::SequenceOntology=HASH(0x8e6a380)	2	54	54	53.70	3.6e-11	CL0049
P32657	182	236	178	248	PF00385	Chromo	PfamLive::Result::SequenceOntology=HASH(0x8e6a380)	6	43	54	25.70	0.02	CL0049
P32657	1368	1461	1368	1461	PF13907	DUF4208	PfamLive::Result::SequenceOntology=HASH(0x10c864f0)	1	96	96	101.40	7.3e-26	No_clan
P32657	1010	1129	1010	1129	PF18196	Cdh1_DBD_1	PfamLive::Result::SequenceOntology=HASH(0x11a8d2e0)	1	120	120	151.90	2.2e-41	CL0123
P32660	776	882	775	884	PF13246	Cation_ATPase	PfamLive::Result::SequenceOntology=HASH(0x10a708d0)	2	89	91	47.20	4.6e-09	CL0137
P32660	186	240	174	244	PF16209	PhoLip_ATPase_N	PfamLive::Result::SequenceOntology=HASH(0x113f23b8)	9	63	67	67.80	1.2e-15	No_clan
P32660	1156	1406	1156	1406	PF16212	PhoLip_ATPase_C	PfamLive::Result::SequenceOntology=HASH(0x113f5fb0)	1	249	249	266.20	8e-76	No_clan
P32768	1042	1080	1041	1080	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	34.50	4.5e-05	No_clan
P32768	503	540	501	540	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	34.40	4.9e-05	No_clan
P32768	413	450	411	450	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	34.00	6.7e-05	No_clan
P32768	458	495	456	495	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	34.00	6.7e-05	No_clan
P32768	637	675	636	675	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	33.00	0.00013	No_clan
P32768	367	405	366	405	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.80	0.00016	No_clan
P32768	592	630	591	630	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.80	0.00015	No_clan
P32768	772	810	771	810	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.80	0.00015	No_clan
P32768	997	1035	996	1035	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.80	0.00015	No_clan
P32768	862	900	861	900	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.20	0.00024	No_clan
P32768	952	990	951	990	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	32.00	0.00026	No_clan
P32768	728	765	726	765	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	29.90	0.0012	No_clan
P32768	276	315	276	315	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	1	41	41	29.70	0.0015	No_clan
P32768	683	720	681	720	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	29.60	0.0015	No_clan
P32768	817	855	816	855	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	29.30	0.0019	No_clan
P32768	907	945	906	945	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	29.20	0.0021	No_clan
P32768	322	360	321	360	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	2	41	41	28.30	0.0039	No_clan
P32768	548	585	542	585	PF00624	Flocculin	PfamLive::Result::SequenceOntology=HASH(0x9018ba8)	3	41	41	27.30	0.0081	No_clan
P32768	112	248	88	249	PF07691	PA14	PfamLive::Result::SequenceOntology=HASH(0xf852e38)	22	146	147	116.30	2.4e-30	CL0301
P32769	167	361	165	412	PF00009	GTP_EFTU	PfamLive::Result::SequenceOntology=HASH(0xdcad3c8)	3	183	194	148.00	5.8e-40	CL0023
P32769	502	609	495	610	PF03143	GTP_EFTU_D3	PfamLive::Result::SequenceOntology=HASH(0xea839c0)	9	111	112	27.50	0.0074	No_clan
P32769	8	83	4	84	PF08938	HBS1_N	PfamLive::Result::SequenceOntology=HASH(0xfcd39e0)	5	77	78	49.10	1.3e-09	CL0214
P32770	581	609	581	610	PF00641	zf-RanBP	PfamLive::Result::SequenceOntology=HASH(0x90238b8)	1	29	30	45.40	9.1e-09	CL0167
P32770	355	384	355	384	PF00641	zf-RanBP	PfamLive::Result::SequenceOntology=HASH(0x90238b8)	1	30	30	41.70	1.3e-07	CL0167
P32771	208	331	207	349	PF00107	ADH_zinc_N	PfamLive::Result::SequenceOntology=HASH(0x8e2a6c0)	2	118	130	79.90	4e-19	CL0063
P32771	37	163	36	165	PF08240	ADH_N	PfamLive::Result::SequenceOntology=HASH(0xfa933b8)	2	107	109	84.50	1.1e-20	CL0296
P32773	171	285	161	285	PF03153	TFIIA	PfamLive::Result::SequenceOntology=HASH(0xea8b9e0)	319	415	415	84.50	3.8e-20	No_clan
P32773	9	154	9	170	PF03153	TFIIA	PfamLive::Result::SequenceOntology=HASH(0xea8b9e0)	1	124	415	74.10	5.3e-17	No_clan
P32774	6	53	6	53	PF02268	TFIIA_gamma_N	PfamLive::Result::SequenceOntology=HASH(0xe7eac68)	1	48	48	78.90	5e-19	No_clan
P32774	61	118	61	118	PF02751	TFIIA_gamma_C	PfamLive::Result::SequenceOntology=HASH(0xe958fc0)	1	45	45	82.60	4e-20	No_clan
P32775	221	304	216	344	PF00128	Alpha-amylase	PfamLive::Result::SequenceOntology=HASH(0x8e2fc30)	10	92	337	49.80	8.9e-10	CL0058
P32775	608	702	608	703	PF02806	Alpha-amylase_C	PfamLive::Result::SequenceOntology=HASH(0xe983540)	1	95	96	95.90	3.7e-24	CL0369
P32775	62	148	61	149	PF02922	CBM_48	PfamLive::Result::SequenceOntology=HASH(0xe9d4b48)	2	83	84	62.90	6.6e-14	CL0369
P32776	245	300	243	300	PF03909	BSD	PfamLive::Result::SequenceOntology=HASH(0xece2970)	3	58	58	40.80	4e-07	No_clan
P32776	175	226	167	226	PF03909	BSD	PfamLive::Result::SequenceOntology=HASH(0xece2970)	6	58	58	29.30	0.0016	No_clan
P32776	9	105	8	105	PF08567	PH_TFIIH	PfamLive::Result::SequenceOntology=HASH(0xfb96d30)	2	87	87	63.80	3.4e-14	CL0266
P32781	27	87	27	87	PF17366	AGA2	PfamLive::Result::SequenceOntology=HASH(0xfca3bc0)	1	58	58	97.50	6.5e-25	No_clan
P32783	110	424	109	424	PF03291	Pox_MCEL	PfamLive::Result::SequenceOntology=HASH(0xeaf6580)	2	333	333	364.70	1.1e-105	CL0063
P32784	73	291	68	292	PF01553	Acyltransferase	PfamLive::Result::SequenceOntology=HASH(0xe5cf3f8)	6	134	135	37.60	3.8e-06	CL0228
P32785	31	232	30	232	PF00551	Formyl_trans_N	PfamLive::Result::SequenceOntology=HASH(0x8fd83b0)	2	181	181	184.60	3.5e-51	No_clan
P32786	175	893	175	893	PF10214	Rrn6	PfamLive::Result::SequenceOntology=HASH(0x100c9f48)	1	851	851	541.20	1.4e-158	No_clan
